08-08-2023,24,,1148,262.194187,145452.1
07-08-2023,24,,1141,264.644963,143924.4
05-08-2023,24,,1206,255.259718,143495.4
04-08-2023,24,,1206,260.878821,147926.4
03-08-2023,24,,1093,251.786888,128005
02-08-2023,24,,1096,257.642862,136092
21-08-2023,24,,1216,263.650298,147840.3
22-08-2023,24,,1212,264.761587,148764.2
23-08-2023,24,,1200,263.184927,148735
01-08-2023,24,,1161,262.038922,146001.5
19-07-2023,24,,1002,232.37779,117258.7
31-07-2023,24,,1152,257.466868,147870.2
28-07-2023,24,,1027,253.801733,126212
27-07-2023,24,,956,246.838111,113766.9
26-07-2023,24,,956,238.233929,113914.1
25-07-2023,24,,971,241.719316,122022
24-07-2023,24,,1127,232.354961,139657.5
22-07-2023,24,,1110,241.446701,134960.4
21-07-2023,24,,991,236.864264,121058.6
20-07-2023,24,,1006,238.138484,126581.1
18-07-2023,24,,987,230.716347,119428
17-07-2023,24,,878,239.511568,109466.5
15-07-2023,24,,818,229.858964,100341.2
14-07-2023,24,,910,228.427687,107152
13-07-2023,24,,741,227.332924,89864.6
08-07-2023,24,,804,225.675332,89272.6
12-07-2023,24,,728,219.967016,79266.1
11-07-2023,24,,663,227.689371,72901.8
10-07-2023,24,,1027,223.246551,112036.6
07-07-2023,24,,984,225.665497,115220.2
06-07-2023,24,,987,229.213138,113165
04-07-2023,24,,1050,231.928785,125655.3
05-07-2023,24,,1106,227.223186,130209.5
03-07-2023,24,,1011,228.222068,120716.7
01-07-2023,24,,934,229.015899,109156.8
